review_id,review_text,upvotes,app_version,posted_date,year
gp:AOqpTOGt_7LhWq-DEDaCqJoGc5T0k7H3blHVJKgQo__W6y6jW5LGgnNg-lYCLDbarjIMryOomcp6FhrNfxyEUg,I have watched a lot of tick tocks and I laughed so hard on a lot of them I would say everyone that I have watched I laughed so hard I can cry the people are great on here that are doing this so when I'm sad or down I'll get on here and watch a few of these and and a happy better mood that day,2,20.9.3,2021-09-02 18:44:00,2021
gp:AOqpTOHk7JTfv5z5nHWPY2yLd45DPVp0uvCQIqJ8KMCALeslPo9Bx8W7dhNosDCF0qwMRsHsvdsdkauTVDx2GA,This is a great app i love useing it it gives you great contenet but ontop you learnd so much thing and get edgecated about everything its a great way to have fun and find interesting stuff out,2,20.5.3,2021-09-07 21:34:00,2021
gp:AOqpTOFnVX93A6UuNwol6LyW9kW6NsoDPeiy0R0-27GcZIHREF-aLnifnMuyFZHp6cH-OUCCmein1_2p-D_9pQ,This is really fun I like to do the videos but one thing I wish you guys could change is if you would just make it easier for people that are visually impaired to read the comments and names of people in the rooms and it would be nice if you guys could make it to where we could all go live without having to collect people.,30,20.6.4,2021-08-06 21:18:00,2021
gp:AOqpTOH4UVDW7M3Et_31_hD0-vhJHTq86a1EcWiRn3ykosVYWAOr_fzif0tlKZmUWhOs_RcexoA1kCcZFki5Ow,I wasn't sure about getting an account at first because I thought it was just a bunch of kids on it but now that I've downloaded it use it I'm seeing that it's much more. I'm actually learning about things that don't get told in the media and about things I can actually use in life. I enjoy that app because it give space for like minded people to show their creative and similar passion. I love wedding TikTok and dollar tree TikTok it shows so much more than we get to see in our own bubble.,27,20.2.5,2021-07-10 10:24:00,2021
gp:AOqpTOEUgpIxk6IPR2xCzZu2Pzvx3j6pYk92bfps1Ajanpc8d3sc2hiSxTQeAdDiDlsJ9ujN297Bvd_w9spVnA,"Exceptional application. Absolutely perfect, it's not like ""Discord"" where everybody is toxic and stupid, TikTok is amazing and everybody is nice. Discord is made for gay furries who have never been outside, I hate it, this app is the perfect social media and I had so much more fun times here.",196,20.3.3,2021-07-12 10:00:00,2021
gp:AOqpTOFpXsp9PP2XJ08tDfj4GsZfU2mYXF3YcfxRyv7TkQb4TOQtbYYGZg8w9oZp-5riymFXyUfEQmI8uPz2mw,"A good app but I have a suggestion that I believe could help everyone. Make a dark mode option in the app for people that are sensitive to very bright light or for people that prefer dark mode over light mode. Again, I believe this would help everyone. Thank you.",44,20.2.5,2021-07-16 09:25:00,2021
gp:AOqpTOFQ-Jt4BF9jBqTpLzKJY_A4UcQX0KE-G_ykKz79xXHFsqlsR1NMMR5rgJdB0ro7HwJLR-xOp86_TJSLAA,This app is cool because everything you do you can like and share to other people you can even text them I've been using this app since 2020 my sister's and cousin's were using this app before me and my little cousin's you can make your own idea of what videos you want to make it is a very good app you can see other People's tik tok videos but sometimes they can private there videos they can even be banned from tik tok it's a shame you can create another account but use another email account,9,20.8.4,2021-08-25 06:31:00,2021
gp:AOqpTOG6p-u4gCelokF2MOeHYgpszQtwchSNYid4w1SZnauNFX5q38wBt_tr3UHPTk_gEd_Q7Tlh4IjmI0s1dw,Tiktok is a good platform but they need to stop banding people for no reason and letting other people do what they wanna do .,0,21.1.41,2021-09-17 07:27:00,2021
gp:AOqpTOGMC7S9bqcwJwW_U8ApQ9qrf7tHA5clwAoir1JvYtozhs71xMhRvrWsuATe6ajIq4w5mH5JkEOurWvbfg,"This app just asowam in 2021 , Pretty good between other media app for shorts clip . It editing system just cool I'm really prefer this editing developer to build a video blog types YouTube. it can look like gorgeous between other , Also the developer need to care about server speed. the server too much slow sometimes.",878,20.7.5,2021-08-10 01:44:00,2021
gp:AOqpTOGPcT1C9N34Rn_wcfsdQ6sLQBH8yxOJMLxnfapyiPWt1CQ5WWQywbuD2kSgtwWb5kXb14V3sZS3lD_EGg,"Just starting out, but it's a lot of fun learning as I go so far. Lotta laughs, very addicting",1,20.9.3,2021-09-13 06:50:00,2021
gp:AOqpTOHeO50-Q1Fe5fVtJ3FmGCSqpZPnaZO_A95FqzsI-GpXZXSTTlZNp85zHT7aqu95YN_oSsW-85SBqZ2wzQ,Tik tok is just amazing.U can make ur own vidios with effect and sounds and filters.I doent really have something to complain about but on my other phone it laggs and i doent like it.I keep cheacking my wifi and my Wifi seems fine.I just want u guys to check it out if u doent find a problem then its ok.But otherwize Tik tok is live!!! <3,57,20.6.4,2021-08-09 01:53:00,2021
gp:AOqpTOHwE-aR4Tzrf9-lWO6-eqLoLoQYPNyCj3iGnvEt98XiMMEeiY5kPgvw98_1jXKRnfnd2Fzw_lbgu_OFDQ,"I enjoy this app more than I expected. Lots of vine energy videos and educational, too :) @hankgreen",2,20.9.3,2021-09-01 07:56:00,2021
gp:AOqpTOF1T03qcGnLJFDkN-wJxBqCvfA0zX5xUZ9zn4OaQ3P6ngt9LKUEkG7KNPbm48u2KBaY8zS9-1C1nQ7I5Q,"Amazing...I thought tiktok was just for kids..but its informative, uplifting, educational and funny",1,20.9.3,2021-09-12 12:23:00,2021
gp:AOqpTOHpjS-BHOOP1RjzEFo2_WehK4QNwMl5I--pIHaAqXf05jDsoO-ej75Wu7PTl5t8sRpGzH6xFjIU3Rovew,"Anyone hating on this app clearly does something wrong. It has the biggest ""creative creator surplus"" among all social media platforms. Like I could browse tiktok all day and still find something that puts a smile on my face or makes me burst out in laugh. On top of that this app is free! There are still features that could be added: f.e. a better way to sort videos other than adding them to my favs.",123,20.7.5,2021-08-12 04:35:00,2021
gp:AOqpTOHEE7rytc7W6wpKxeKedNaMTfnMWTl1Q5Cl8q12e3-flgvmmM_OVF8B0_yAok8pv1azs7ZuQ4RcPZsilw,Very entertaining and informative helps me get through the day sometimes and gives me a better understanding and clarification on different people's opinions and feelings,9,20.8.4,2021-08-28 02:12:00,2021
gp:AOqpTOFAyo6di6FLAPvH12KnXIxe2GGFNI_Rcso5CpndpaUrGsG5Td3gC_Uc7wlH5dcVdBeVUxVlrbLNJgkirA,Amazing app everyone you gotta try this out 1 time is all i ask of you to see for yourself and i know you will be hooked just like everyone else :),0,21.1.41,2021-09-15 07:34:00,2021
gp:AOqpTOGJZDw9snsC51br7Lyd2sqssf-fhiZEE7ceGHCRfm-oKmx3M9E9gA4uMKnVaB7-bs5umdrqz7XRWVDRAQ,This is the best trendy and super app for expressing talent and giving idiology about something incredable to believe.,1,21.1.6,2021-09-09 23:13:00,2021
gp:AOqpTOESzzl1yK6Cpx479p6zi5zxZvISDfnSdLsb7vdH2mUB7Vt0nBX0hTp1PNAwE6E0Ge0i3HYNk6TKOW-s1A,Really good i love that you can see what other people are doing like the frozen honey trend a lot of people on here liked it bit some people didnt but overall i loveeeeeeeeeeeeeeeeeeeee it sooooooioooooooooooooooooooooooooooooooooooooooooooooooooooooooooo much😁😁😁😁😁😁😁,3,20.9.3,2021-09-04 19:24:00,2021
gp:AOqpTOHF6v5O47YYS0kgkdE_T7DfAakKcYdcjZivs8I7hIlYVwXzuUX-8p-LrTDTIoFIKrI4uz2YRRBNcPo5TA,Its entertaining and fun to watch and you can even get good recipes,0,21.1.41,2021-09-16 12:54:00,2021
gp:AOqpTOGmyeTns68j_-sxeTmH28OpS75lMhZgJkuu2s4DYmKCbMI4t4lGXilLGKEZ7XDpYRxrA2SCy-P8pYMvOg,If you can deal with the occasional troll this app is flawless. Also it keeps getting better. Now to just actually get some followers. Oh yea and the occasional person reporting you under false claims. But you can appeal it so even that has options to fix ✌,22,20.3.41,2021-07-22 05:28:00,2021
gp:AOqpTOF9FEgQ-yy3XyQbcItiw8hZvP8uEHQZ3ETPWVDGZr-Asbhi_xz7asxAW9aWb_MjlqmpvQPY6hfAGg2ODA,"My best app is Tik Tok, because I always create videos to post on Tik Tok, for me it's the best app, and thanks to whoever created this app",1,21.1.41,2021-09-12 05:58:00,2021
gp:AOqpTOF2Gaf0M0BJ1nDOmYIOKdvhMLvOPM1aCzNXCNcuvEcVDF6Z8EWfm4wAiHjnVkzLXGZwXoaPiNV6pD1USw,It is a great app to communicate with friends or family and is very entertaining,0,21.1.41,2021-09-16 04:48:00,2021
gp:AOqpTOHfD5AlfrpKg7i-CX1XY5U5ViubpGQGznH-RJG2garFjpfvqA7WSpvKSDiKMSc4Hzh5k5frO47pOZ9K7Q,This is the best app it has filters music and easy accessibility to new people,3,20.9.3,2021-09-05 08:44:00,2021
gp:AOqpTOGU-6iT5KZITp4lpGt-VGjZFElawG-eJuA-O-QGz_NN1SUC-xtkNBf9RqozDCkOSH3e42WDCGP99gM1uw,A great app to have a laugh and most of importantly make new friends. If it wasn't for tiktok I wouldn't of meet the whole punch of Friends I have today 😊,3,20.9.3,2021-09-02 19:34:00,2021
gp:AOqpTOGM-R8xpOsDjc0IiaW2pCYbsp4f_o76KHnKzc2M7DmP8IqY132SruKgJfX5ojwIkV3rrPp0B_J1XMnakA,The videos are so much fun to make I love that they're short and you can just scroll past them if you don't want to watch them but on YouTube if you own a video you have to watch it all the way through and it's like 13 to 14 minutes you can't just scroll right past it you have to get out of the video and then delete it off that part and then you have to scroll and find a video and they're not short I love this app so so much,59,20.3.41,2021-07-19 16:48:00,2021
gp:AOqpTOG1lB8vbjzubT0EtU0fGFRUcoX-3q1EJzJISmS3PhtERy66vP-t0PbBlT5dGPRxofJOZKC3muooxv9eRw,This is one of an app which is so entertaining. I am learning a lot of things through tik tok. I can't believe I was missing out on the Capitec bank app. Through tik tok now I will be able to automatically bank my change. Wow this is amazing.,59,20.7.5,2021-08-19 17:54:00,2021
gp:AOqpTOH2QjVySGeZNlv7EDtKpl0qWJ-21QfxVNf_NSGnqXJKMkeOEzpdR3kW-uHsYbgSSivsMso-0PnqFZp67g,"Whenever I open TikTok my day gets better. And it's an app full of laughter and awesome content. But there is one problem, that when I open TikTok it keeps saying ""Couldn't Play Video"". Please fix that... But other than that it's overall great.",214,20.4.6,2021-07-23 19:57:00,2021
gp:AOqpTOFIudQFjyXiXelFZ8oWQ8B6kLQjDd7NJXEY37uIPOpc6sQenA_50l-sTX3dfsOXTuBI8lP3NlANLyC7hg,"Best app ever. It's fun and awesome, super fantastic and easy to use",0,21.2.5,2021-09-20 11:41:00,2021
gp:AOqpTOEUu06wvcZU4YXR_bUu0RM4g7-4Ui32OjFkv-dxYaYNjeguPKuEcXlTT3meseK41jjGsS6K1AHX3V-zew,I enjoy the inspirational videos and the hidden talents of so many people. I kinda wish negative people could keep there negative or hurtful opinions to themselves.,0,21.2.3,2021-09-16 09:38:00,2021
gp:AOqpTOG9h7NiZR5MbqXTSN1QKiFB-Tf_GVOOS2GDI7agM_Lbr-CEq9-UMDObTOaHmrhc1LVPQ34JN9E5nr5JGA,"Very Entertaining, Inspiring, Creative & Informative.🥰🥰🥰",0,21.2.5,2021-09-19 04:32:00,2021
gp:AOqpTOFdSEYTbNZP791Kg2RXvMzD6M4U_UFReDpCMZsg2MVWdRu-haIKjVtgAotDBh_mK3qVEDdC3Q_NeEfcgw,Tiktok is an amazing app if you can find the right side of it and find people with similar interests as you,1,21.1.6,2021-09-10 08:11:00,2021
gp:AOqpTOGGGHaaJHyY6wZ2UrMeeoN8hCxKbFRGCcKYRyVMZDjTsAoCCwwxQrXLNr8VsYAetvGWA4Xfyv6IZDONSA,"Learning to make video, lil hard, but interaction is great.",2,20.9.3,2021-08-31 22:56:00,2021
gp:AOqpTOGsRjSVtoFXLQIO6nDrsnwe89ooNdosqSiY6SM5vsJT99q7HwmjcP96An_xv9SW9TEEu0gvZB0W-F4sWA,Amazing but it really hard to find filters so I'd love if u added a search button ty,1,20.9.3,2021-09-07 00:57:00,2021
gp:AOqpTOFdJ3gRW2jivikZnN9ijdx3GV7PX2u0cUkrNIOZYFtcmtlPGFnST32Vt56D4KMwBsqPAonhZouQD5xy9w,"It's a fun app, a place just to chill. Be careful though, you could get lost in it for ages",3,20.9.3,2021-08-29 23:43:00,2021
gp:AOqpTOFnTwlwGIAAw3o52UEAgtwHLjiCXPa7HCHcz5-Nv_AWnvoP53AlEKZbRzBdb3n5V9zp5O0GN6AN1v-uCQ,"Dumbest app I have ever seen. Their ads on REAL social media sites are cringeworthy. All of the talentless children who use this need to learn a real skill and do something that is valuable for society instead of wasting air, water, and other resources. This app is just a cheap knock off of Vine. #bringbackvine",40,20.0.5,2021-07-27 11:31:00,2021
gp:AOqpTOGk2gh-ey0AqlGeWMa66fmegnuvw-FyyNaPeq-5vdZdDBPnf5kScbhxYvOK1yJc_ab02T0qXNZsNvu9qQ,I love this app way too much keep it up the only thing bad about it is the doordash ads,4,20.9.3,2021-08-27 07:09:00,2021
gp:AOqpTOE9diX1jPUwosjZ9TJ7I7JBDkZ7q1sPV35pxdDB4sylRFaVxdM1XR7pzVl_Qf5SQ-a4hSRzABclNJ9saA,So addicting. Everything one could want from educational to just for laughs and everything between . Plus they are short videos for those of us who have a hard time staying focused on one thing too long.,56,20.3.41,2021-07-16 07:24:00,2021
gp:AOqpTOH5200Ipn3NcCOutvrvGtPRZrz43fQMhF6KCV5DzUGA3JNWEnQvjQ3byrWS33gC-cF1gsL1RuvfKiSNPQ,I've really enjoyed some of the tokers ideas / videos. Have even picked up some new ideas Ty,0,21.2.5,2021-09-18 09:17:00,2021
gp:AOqpTOEPOKQXYjYjDExuW_GhBbaIPfSvv_WC2VPYIx-Jhp9iW1PWof4Lvdtr60xOuvsOA_KlFmVNU2q5g6IfKA,This app is absolutely amazing it's such a cool way to find different sounds and music without this app out of never found half of the music I was in you now I also really love how there are different things to post about on this app,11,20.7.5,2021-08-26 01:03:00,2021
gp:AOqpTOFBNh2z7jOx90dFiBIoJeWJDAcGh-tsra1Zoxk0Ndg4Di-kMJ0_UFbqJfgu39OUvI5dfEFyFGBz-veLFg,"I've enjoyed being on the app. Even though it has given me a limited content platform, I have made some really good friends, met my girlfriend because of tiktok, and was able to create my own merchandise.",32,20.5.3,2021-07-30 06:47:00,2021
gp:AOqpTOEJMBl6x71yussxybxOIAOSapr5jYCWj0GaiIa7jtgPKuya4RgPDe_QiuDafjcyHyb1W2Xq1vD2WcNlcg,I truly love this app. It has really helped me come out of my shell and be more confident.,0,21.1.41,2021-09-14 10:44:00,2021
gp:AOqpTOHY5zEnVULJx_WtCyyREnY24Xxb5qdaSk1p0b9tV2-vK9Xlvurog-4AQU8gg_69lgXSTPat2fcMA3ZGww,"Such as amazing app🥰 I love it too much. But I have a suggestion for tiktok community. They should viral those content creations that is made hardily...and those videos that is good enough. I saw that there is so many content creators who have over 100videos but.Almost all videos are good,but one of the video is not gone to foryou page. Tiktok community help this type of creators. Than everyone will be interested about Tiktok more.",405,20.4.4,2021-07-20 17:25:00,2021
gp:AOqpTOHJTydtpMpCp9U3HXFfvQ_J0Dl6m2YZTRciFN2btVzl1pLEUQ2es9vkTENzQVOn-o46Kpr0ehLmHxpfaQ,I love it. ❤ Best way to bring a bit of joy and laughter to pple lives.,0,21.2.5,2021-09-18 07:33:00,2021
gp:AOqpTOFCBezZbJWwp0UTk3yb8EXR7ed6rX9ZTp6hmbIM6qPokYahHU5PG28m6og8Vha18Y04P_8KYdYbFfFOHw,I download this app since 2019 but i love it so much whenever im broed i open the app and watch some of my for you page and i love it! Even if its scary vids! Still luv it! Sometimes i get 100% battery and it goes to 1% because i have been on tiktok for so long i love this app! And i hope other ppl does to :D,39,20.6.4,2021-08-07 23:40:00,2021
gp:AOqpTOG8eQA2DY7DpaHpxgaFB3mOph7MEW1forpNzas9T_agULvFIKHWA2Sis_VyZ2EOUM7OoxHU4ebHrNnrXw,No issues with the app I love it! I just hate that thier are so many spammers and they steal people's names and scam money out of other people with fake links. :( including myself. I've reported the messages I get.,29,20.6.4,2021-08-21 08:19:00,2021
gp:AOqpTOEKdafNn4Rdapcb4P6cpqBtIkY13uj0CV-VSQfpVgO9TawQA7q3N97de6FhpAx5F-V0K0iEoa7E3cR8sQ,You can make TikToks with your friends and family and there relatable and funny stuff on it and really interesting things to,0,21.2.5,2021-09-21 00:53:00,2021
gp:AOqpTOFPDr_Abd0RI2GHyg495_j-BU7v5UuJEcNrS7-fuVeppZtZYq17zqKLtHuSdQMbP40yHC_VzGgJzT_K5g,"Never thought it would interest me, thought it aimed at the youth of today. I was wrong. There is some great content and it should come with a warning. WATCHING THESE VIDEOS CAN BECOME VERY ADDICTIVE!!! Over 50 and loving TikTok. Well done to all you content maker's.",214,20.1.2,2021-07-01 20:29:00,2021
gp:AOqpTOG1kdtCmY0mL8HXySiUE552CnG2kbLdIkhMvDCi64YKPAFY8Sb_T88GgO2_qZHRTVP01yj97YmDChsvOw,It's great and super entertaining sometimes I'm on here for hours without getting off and the great part is anyone can create videos aka(tik toks) . Even though you may not become famous it's still so fun to watch.,1,21.1.41,2021-09-11 12:10:00,2021
gp:AOqpTOH8KUjmRIguq82JvuhBjaYBiHNorT9I1KjBF12SVQ4oiM1tNxyolzvY5cjxeqfLdfmsu2plTL_slKTMMQ,Don't have much to say but this app is amazing. I can leave the app until I run out of Data. It even get people to be creative one way or the other that's why I gave it 🌟 🌟🌟🌟🌟,18,20.3.41,2021-09-06 04:19:00,2021
gp:AOqpTOHFho8w3z1PWxqG_bXf0rT7XdxUajVjSA8jCcgM10E_LgzbXkDOS2FxQgAI2s_EMIPjz3Xh9mTYi6wuTw,"This app is so good but if u want to get famous u have to work hard, and the stories made the app better than any other social media app, and also there is features of how to be famous and u can report a problem if your videos are not going viral, that's why I love this app",85,20.7.5,2021-08-12 07:20:00,2021
gp:AOqpTOElWKX7ERg6SJFn8ArW_TmUxX8VmqaV4sE0sTu8D9X2HjCakk1ZzC6bbH3fqSYoQkC5zacTgQ-vu1XcnA,"Its Really fun and exciting to see each affect in sound, images😄👍👍👍👍👍",1,20.9.3,2021-09-14 05:14:00,2021
gp:AOqpTOE6W6jEQfvASbPOIMoHp4YZW4IBbUTI1ADSB9bNhY1bCDHRQAnAsCHWD8IIF1EttxwcJzie-YaHOqIVaw,"Beware the rabbit hole of TikTok. One 15 second video turns into three hours of you sitting on the couch mindlessly scrolling through videos giving yourself an RSI and nerve damage in your shoulder. That being said, there's literally a community for everything on tiktok. You can and probably will find your people here. Also, most of my videos are my own stupidity and I'll soon be able to start getting paid for them. WINNING! Mindlessly scrolling and WINNING!",49,20.0.5,2021-06-30 05:29:00,2021
gp:AOqpTOEjPUb4Crq4tbBMKNCGPNwbRuhz4eiGW5qWCY12x6N_45A7bpeW3dZrDkgkFAOYbmiS4Lvxu8d1ugET1g,"I honestly love this app it's so good because there are billions of videos that can make you smile, happy and laugh. One thing though there are quite scary videos but I dont believe them and you shouldn't, overall, I think everyone needs to get this app if their in a bad mood or anyone!",38,20.2.5,2021-07-08 18:26:00,2021
gp:AOqpTOHCfPmG5ySNEVPt8YZph-Xwpoqwh_y6StH9hfAaFQ60XoDBprYSrxbXUvSWNyTmqFAUGFEX6P-WLzH3zw,"Hours and hours of entertainment and hobby finding channels, reccomend. But with caution",2,20.9.3,2021-09-05 11:47:00,2021
gp:AOqpTOF79feNTN94ygKQXKE6um2uHBx9BYUqTqVfTvgc6y3g6_AK3ZzyioHy76vH0bjxyCfTZhWdX-GJjCtbvg,It's a nice app you can watch videos or even make ones I'd rate it 5/10 it's really good and fun!,2,20.9.3,2021-09-07 23:26:00,2021
gp:AOqpTOHN4e1ucpYdFl37R9xbvu1p7RBqnQvPg973pKBFDuIB2glq94KqN9Mnb1iWVpxR4thY6ubW_e7LJk5jLg,"TikTok is a great app iny opinion because people can express themself and people can talk to friends and stuff to although there are so hate comments you can turn off comments if you'd like before you post the videos and TikTok also can help you if you're having a bad day or just not in a good mood because of the really funny videos on there and I'm new to TikTok so I haven't learned everything yet but, from what I've seen TikTok is great so, more people should join the fun of TikTok. Have fun.",21,20.0.5,2021-07-04 18:54:00,2021
gp:AOqpTOHfbiTVX_5MhWIlZN91JBMJkd8bUbZjWLeqt-xEbvQH-MuKZcZIdZG3GHnmUEm_U0yiA5YrTTaBgFx0kA,This app is so fun. You can make great content with easy editing and cool effects. Not only that but the content you watch is absolutely amazing.,47,20.8.4,2021-08-28 21:25:00,2021
gp:AOqpTOHmxMLW2jgvwMsPGSS9SXxqnn39ze0Oql5xKCZqkYUDwqKwvNVQUxRh86m-6zlkOq1wL09YBpeJfACtTQ,"Love tic tok, its sad though adults are going to tic tok for news and to see opinions of other adults, on a kids fun site. Sorry kids, but, we need info, from each other and to contact others who follow each other. The media news won't tell us the truth, I can't stand to watch any news on my T.V. anymore because the extremly rich owns the t.v. news corp. Wish tictok would open another site where its just for us adults and its protected by duck duck go. Thank you",5,20.9.3,2021-08-27 15:06:00,2021
gp:AOqpTOELsI705yVNRbmcF2GtUZUGIiis6ogTnFYQ2ZdFOnohNvEfaiH4-vEYSUjXkwhUlrS2DSpgAvLWlfw0cQ,"Very different for me, but really funny, sad, and informative. I am never bored or disappointed with TikTok!. I'm not getting paid for this comment, so you know this is for real! So try it out. You won't be disappointed.",46,20.2.5,2021-07-06 19:56:00,2021
gp:AOqpTOEtJXdxBE5McXNSVQEWKyepUKl_AZ4IHavDN3wScAg2Mggf97L_SZu3sfoxbP4d_FwbM1VNIoB2UfOOvQ,"i used to be adamant to use tiktok but it is helpful to knw whats going on around you and learn things. Keeps you entertained and helps calm your mind. If you wanna laugh this is the place to be. You meet all comedians in the world as well as teachings ,wisdom and different people, nationalities as well",2,20.0.5,2021-08-09 15:50:00,2021
gp:AOqpTOGWw5faaNA_6kyxG8PDyNbSvk6Rc4U-NptSbl_ZM-hsrUb8PExuB_T8bX82-T6mZ0_BJx8QLKvdi2vSvQ,wonderful editing options such as transitions and effects,0,21.2.5,2021-09-20 05:44:00,2021
gp:AOqpTOHxNi6K4T5h-IvirAmGLBDi2eSWkrdLdpqpNFtGPCU1abn2KLs4Z-VpIR80Zv6DUFrXVw1bHARQrfrZlw,"I don't write reviews for apps, but I love Tik Tok. I don't post anything other than comments, but there is so much raw and authentic content. Some of the trends I don't care for and a lot of it should be age restricted seeing as kids I think from the age 13+ use the app, as well. (Not sure if that's the right age) However, you can easily filter out the types of videos you don't want to see. Great source of entertainment and way to pass time. Even to decompress. In my honest opinion. 🙂",75,20.7.5,2021-08-11 01:15:00,2021
gp:AOqpTOHf_9M70NFAxmmoQO4H5qaXwxxFWHMMRXd3zQsPLF3tgchRZYKkYQRLxfOiA8VcM_n38OHe2lVJGZZpCQ,It fun and exciting you can go live up to 1000 follows but you can make playlist additions,1,21.1.6,2021-09-11 12:19:00,2021
gp:AOqpTOE8p7uPlxq6MhB98zsRgJiF3ufPFUhrON5SL6JCObBDs92cBOzCIYe_R6q2JFfOlAP3aRzQxwHauQ1yjA,"Love it,always a bit of this and that and a good laugh something worth having. It comes down to what ur into want to have a laugh this is for u,if not into the silly crazy fun things,then this is not for u.",25,20.6.4,2021-08-08 11:56:00,2021
gp:AOqpTOGUkKX6TAXBKVF_zveKIBEuWyhTcmMoNdZ1qkCdFImJPcVaU4mUljQOEm-Ol88qCkDr1fr0_h6rDP-6MQ,Not that great they remove videos that shouldn't be removed and dont remove videos that should also videos are hard to blow up.,2,20.9.3,2021-09-10 05:47:00,2021
gp:AOqpTOG1cYs0jZScRComks1TzMfCsCkHN0g0kHXmAW-7J3bw4lMXo1EDkpHQa41XrHnVTW6dptVyzFvk1Kn3tQ,The app is great but I have one problem I have a new phone and I try to log in my account and they say too many attempts try later again and then later do the same,7,20.8.4,2021-09-02 01:21:00,2021
gp:AOqpTOH4Q2LYM74NesjMoD4TXmYWH2oGZB5pP8vfkP1dsrZffvhgO3fniH_nWb7UIsTyR4PXZ_Xt-32loeFc_g,"SWEEEEETTTTT APPLICATION! TIK TOK IS Absolutely fun as can be. I love this platform more then fb or insta, or any other right now. Its what MySpace should've been . I love love love love love this app. I feel like I have friends all over the world now cause I can communicate with peeps from everywhere. Its all about laughing and learning for me. If I could only shake hands with the total rockstars that did this..I would say dudes you guys are awesome & offer a discount in my antiques store 😉",32,20.4.6,2021-07-29 20:23:00,2021
gp:AOqpTOG2yC_qdbqpTQBLJDlPnJ_nqnZzi_hXcn5zL3AdJzL2i0poKud9zsvNEu7aYyeOrvxitGtWm29NQwcM9A,App is super useful and funny most times. Then it sneaks up on you with scares and super sad stuff. A real static rollercoaster. Have fun! 👍,3,20.8.4,2021-08-30 14:31:00,2021
gp:AOqpTOEiOxweZWu3BCLNUZYc0AnTc4gTfmsNRwWm14NdNpVzGOuzqJQsPyXYGbo-dHy1BiuAL73NyL0bk7hpkw,"Love it. Tik tok brings the world together. You get to explore other cultures without leaving your couch. Find fashion, comedy, cooking, different cultures, learn languages, laugh at stupid people and become famous all on one app.",53,20.2.5,2021-07-10 04:49:00,2021
gp:AOqpTOE1tHddMuwJmPHqTzYN8I7KzmfLG_s2f1RfEvvRUpo-I_YUEAUUCmU82AKi_OuCr7hCLgmoB3hwply8BA,"Fanatic way to kill time. When I first downloaded it, it was random videos, but as you watch and like more, the feed becomes tailored to your likes, to where you consistently find things that are relevant to your interests.",177,20.0.5,2021-06-27 00:40:00,2021
gp:AOqpTOFD-_SlduEBhR4vbVRSgXg8NPBbK5azYl8BstaXTfH48bYfkQHk97akXoymZPWSkiFFnR_BdTi-K3V_FQ,"An amazing app ever I have. Its much better to see the videos as our choise, relevant with our interests. The most reason I love tiktok is totally its adfree. Also another reason I love tiktok is there's no any issues till now I have tiktok. Only single issue is I have very less views and likes in my videos.",178,20.1.2,2021-06-29 00:40:00,2021
gp:AOqpTOFgXVT69nfrcil6SKzg0iKnDhmvPaea07vC-EKK8KshUyYgcrlAVVHLgE42noWjlYOp7bjPXQl3KdWDIg,"Awesome app addicted to it. Can you please make an option that when someone posts the ticktock vids in parts that the author of posted video can link the parts ex. Part 1, Part 2, Part 3... So that gives u an option to watch continuesly? Its a bit of tiresome and confusing to search in a hundreds of vids the parts of vids in authors video list.",54,20.6.4,2021-08-06 07:27:00,2021
gp:AOqpTOHV4SMwJb37BQ2IKqa78sHeyH_A9ROiKrlPO-H-bBbqzHr9x4fUXiTo4iodOsSuPIvW6Lw-fxCBdZfZPg,"i use this for cooking recipes and they are the best food, thank you so much for making this app",2,20.9.3,2021-08-31 17:23:00,2021
gp:AOqpTOEaaHVzTP2_rja6Oi6Ou9mQZ9uKOa474pem7zKaLFftEgoXkaT2F69rMMLW1Q1r1gAiEZPfD97Mk2Rr1g,"I enjoy this app very much but I also wish I never met it. It has infiltrated every part of my life, I wake up on it, I do this instead of work, I reference tik tok memes in regular every day conversation. It is like Crack and I've tried to quit but I haven't succeeded thus far. If you haven't downloaded it yet, do yourself a favor and don't - do wholesome things in nature - but if you have, your life is 1000% better for it.",12,20.2.2,2021-07-08 23:25:00,2021
gp:AOqpTOFlO4h6ZhTSqOlSp21_9m6jGOUHNHsUnXg0W2B_Bca4TJMxm1rsiQ_YR_0THuhS3wr1J6ISsBF12nzWIg,"Perfect and addicting app for when your bored. There is also updates often, it is used on pc, any phone and tablet and its very good quality. Its easy to use the only personal infomation is your date of birth and email! Good app.",77,20.4.3,2021-07-16 19:09:00,2021
gp:AOqpTOEwS2tSY9UFfA7B5efF0jsZCBmhve4d2u2NH_Snbj-myKEAerJoeBPCxLcRKpGXcynCbuHc47FVmkr3QA,"Love this app! It's very educational, the content is great & it has so many options, ideas, ect.! Definitely give it a 5 👍👍!!",16,20.6.4,2021-08-20 02:28:00,2021
gp:AOqpTOHDoMsRF-gcOs2uUCP8JcbQqp-bjZnZhiGRQTZwq9nN1SJJek6QVLmuRbQ3oQnL0UGCjczgM0scpRaXKw,"This app is very good for uploading our photos, videos. We can add friends by this social network. I have very good experience of this app .This is a platform where people can show their talent So this is so good app .",348,20.7.5,2021-08-15 21:57:00,2021
